Price,Status,Area,Rate per sqft,Property Type,Locality,RERA Approval,BHK_Count,Flat Type,Log_Price,predicted_price
15900000.0,Ready to move,2090,7607,4 BHK Apartment,Sector 92,Not approved by RERA,4,Plot,16.58182973008354,16359978.664064271
2430000.0,Under Construction,675,3600,2 BHK Apartment in HCBS Sports Ville,Sector 2 Sohna,Approved by RERA,2,Apartment,14.70340222683928,2472773.9570189305
41000000.0,Ready to move,2056,19941,3 BHK Apartment in Sweta Estates Central Park Phase 1,Atta,Not approved by RERA,3,Apartment,17.529082649058825,41008484.46078331
34000000.0,Ready to move,2844,11954,4 BHK Independent Floor,Sector 25,Not approved by RERA,4,Plot,17.341871111992198,34664661.36778966
30299999.999999996,Ready to move,1353,22404,3 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,3,Apartment,17.226658303482896,30714136.049256876
13700000.000000002,Ready to move,735,18675,2 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,Not approved by RERA,2,Apartment,16.432906463791053,14282523.964612385
40800000.0,Under Construction,2015,20266,3 BHK Apartment in Smart Smartworld One DXP,Sector 113,Approved by RERA,3,Apartment,17.524192663884193,40799999.999998674
162000000.0,Under Construction,6000,27000,4 BHK Apartment in Tribeca Trump Towers Delhi NCR,Sector 65,Approved by RERA,4,Apartment,18.903106899369497,161922312.24602592
9500000.0,Under Construction,1310,7252,2 BHK Apartment in Godrej Nature Plus,Sector 33 Sohna,Approved by RERA,2,Apartment,16.066802461833923,9765405.846633645
16500000.0,Ready to move,2165,7621,3 BHK Apartment in Brisk Lumbini Terrace Homes,Sector 109,Not approved by RERA,3,Apartment,16.61887099947687,16466301.072556576
15000000.0,Ready to move,1930,7772,3 BHK Apartment in DLF The Skycourt,Sector 86,Not approved by RERA,3,Apartment,16.52356082573315,14990954.471735027
40800000.0,Under Construction,2015,20266,3 BHK Apartment in Smart Smartworld One DXP,Sector 113,Approved by RERA,3,Apartment,17.524192663884193,40799999.999998674
15000000.0,Under Construction,980,15360,1 BHK Apartment in Krisumi Waterfall Suites,Sector 36A,Approved by RERA,1,Apartment,16.52356082573315,14946326.2431189
20900000.0,Under Construction,1420,14750,2 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Approved by RERA,2,Apartment,16.855259764781927,20899999.99999893
8000000.0,Ready to move,1326,6033,3 BHK Apartment in Tulip White,Sector 69,Not approved by RERA,3,Apartment,15.894952224644102,8030779.556814131
77500000.0,Ready to move,4680,16559,5 BHK Independent House,PALAM VIHAR,Not approved by RERA,5,Plot,18.1657885072268,77268886.70850518
65100000.0,Ready to move,2962,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.99143512253978,65097996.95231241
24500000.0,Ready to move,2650,9245,3 BHK Apartment in ATS Marigold,Sector 89A,Not approved by RERA,3,Apartment,17.01418371633128,24520296.077896766
21900000.0,Ready to move,2050,10682,3 BHK Independent Floor in Luxurious floors,DLF Phase 4,Not approved by RERA,3,Floor,16.90199724044883,22277773.433743156
17100000.0,Under Construction,921,18566,1 BHK Apartment in Krisumi Waterfall Suites,Sector 36A,Approved by RERA,1,Apartment,16.65458907995242,17098062.318531305
19500000.0,Ready to move,2425,8041,4 BHK Apartment in Pareena Express Heights,Sector 99A,Not approved by RERA,4,Apartment,16.785925074816024,19474855.099593434
106800000.0,Ready to move,4750,22505,4 BHK Villa in Vipul Tatvam Villas,Sector 48,Not approved by RERA,4,Villa,18.486468493853664,106575393.01258202
71000000.0,Ready to move,5700,12456,5 BHK Apartment in Pioneer araya,Golf Course Extension Road,Not approved by RERA,5,Apartment,18.078190449090098,70978927.12515025
15200000.0,Ready to move,2050,7444,3 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,3,Apartment,16.536806051605975,15200000.00000079
45000000.0,Ready to move,2880,15625,4 BHK Independent Floor in DLF Phase 1,Sector 26 Gurgaon,Not approved by RERA,4,Floor,17.622173069956816,44963907.89993188
27900000.0,Ready to move,2598,10775,3 BHK Apartment in Adani M2K Oyster Grande,Sector 102,Not approved by RERA,3,Apartment,17.14413728263389,27983236.271313325
28000000.0,Under Construction,1702,16500,4 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,4,Apartment,17.147715103853763,28000000.000000887
27599999.999999996,Ready to move,1370,20200,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.133326366919263,27600000.000000726
10500000.0,Ready to move,1962,5351,3 BHK Independent Floor,Sector51 Gurgaon,Not approved by RERA,3,Plot,16.166885910365842,10767516.93191485
39900000.0,Under Construction,3100,12903,4 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,4,Apartment,17.50188690692275,39899999.99999777
32500000.0,Under Construction,2400,13563,3 BHK Apartment,Sector 37D,Not approved by RERA,3,Plot,17.296750678069195,32540179.912908517
39000000.0,Ready to move,2440,16000,3 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,3,Apartment,17.479072229734946,39000997.45738401
35000000.0,Under Construction,2430,14403,4 BHK Independent Floor,DLF Phase 4,Not approved by RERA,4,Plot,17.370858648025116,34972566.34483685
37000000.0,Ready to move,2375,15578,3 BHK Apartment in Tata Raisina Residency,Sector 59,Not approved by RERA,3,Apartment,17.426428497635523,37118331.47872643
22000000.0,Ready to move,2450,8979,4 BHK Independent Floor,Sector 51,Not approved by RERA,4,Plot,16.906553056777135,21999376.627042677
64300000.0,Under Construction,3577,18000,4 BHK Apartment in DLF Privana,Sector 77,Approved by RERA,4,Apartment,17.979070204759946,64299999.9999965
34500000.0,Under Construction,1657,20821,4 BHK Apartment in Godrej Meridien Phase III,Sector 106,Approved by RERA,4,Apartment,17.356469910987094,34379609.439817145
17500000.0,Under Construction,1250,14000,2 BHK Apartment,Sector 89,Not approved by RERA,2,Plot,16.677711496036597,17488700.22633633
7627000.0,Under Construction,1192,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Approved by RERA,2,Apartment,15.847205272259515,7628117.738898529
21000000.0,Ready to move,1692,12411,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,Not approved by RERA,3,Apartment,16.860033043306743,21000498.819214676
24400000.0,Under Construction,2035,12000,3 BHK Apartment in Signature Global City 79 B,Sector 79,Approved by RERA,3,Apartment,17.010093731247036,24397983.508493803
10800000.0,Under Construction,1081,10000,3 BHK Apartment in Signature Global Park 1,Sector 36 Sohna,Approved by RERA,3,Apartment,16.195056784687036,10857757.523848085
25000000.0,Ready to move,1800,13888,3 BHK Independent Floor in Today Developer 1,DLF Phase 2,Not approved by RERA,3,Floor,17.034386422832473,25002964.74160946
34400000.0,Ready to move,1657,20800,4 BHK Apartment in Godrej Meridien,Sector 106,Not approved by RERA,4,Apartment,17.353567151413394,34399999.99999853
28300000.0,Ready to move,1998,14184,4 BHK Apartment in BPTP Terra,Sector 37D,Not approved by RERA,4,Apartment,17.158372397949154,28300996.500536226
15000000.0,Ready to move,1755,8547,3 BHK Apartment in Vatika Lifestyle Homes,Sector 83,Not approved by RERA,3,Apartment,16.52356082573315,14999999.999999156
30500000.0,Under Construction,2781,11000,3 BHK Apartment in Ambience Creacions,Sector 22 Gurgaon,Approved by RERA,3,Apartment,17.233237274364523,31017873.91287686
37700000.0,Under Construction,2290,16500,3 BHK Apartment in Whiteland The Aspen,Sector 76,Approved by RERA,3,Apartment,17.445170678943438,37699495.36027549
43900000.0,Under Construction,2440,18000,4 BHK Apartment in Puri Diplomatic Residences,Sector 111,Approved by RERA,4,Apartment,17.597424900824443,43900000.00000265
48500000.0,Ready to move,4510,10753,4 BHK Independent Floor,Sector 56,Not approved by RERA,4,Plot,17.697074376526267,48985131.074468605
36600000.0,Under Construction,1806,20266,3 BHK Apartment in Smart Smartworld One DXP,Sector 113,Approved by RERA,3,Apartment,17.415558825694,36600000.00000015
22000000.0,Under Construction,1000,22000,1 BHK Apartment in Krisumi Waterside Residence,Sector 36A,Approved by RERA,1,Apartment,16.906553056777135,21981540.852513053
64300000.0,Under Construction,2250,28624,3 BHK Apartment in Birla Navya Avik Phase 1,Sector 63A,Approved by RERA,3,Apartment,17.979070204759946,64331127.124751754
10500000.0,Ready to move,1800,5833,3 BHK Apartment in Ashley Whitehousz Floors 2,Sector 57,Not approved by RERA,3,Apartment,16.166885910365842,10620008.625394808
55000000.0,Ready to move,3045,18062,4 BHK Villa in Vatika Signature Villas,Sector 82,Not approved by RERA,4,Villa,17.822843761378564,56092043.611805275
14800000.0,Ready to move,1600,9250,3 BHK Apartment in Indiabulls Centrum Park,Sector 103,Not approved by RERA,3,Apartment,16.51013780630191,14794303.642849654
25500000.0,Ready to move,1227,20801,3 BHK Apartment in Godrej Meridien,Sector 106,Not approved by RERA,3,Apartment,17.05418904934434,25486847.403048974
6000000.0,Ready to move,900,6666,3 BHK Apartment in GLS Avenue 51,Sector 92,Not approved by RERA,3,Apartment,15.607270193858982,5999999.999999596
15700000.0,Ready to move,2650,5924,4 BHK Apartment in Mapsko Mount Ville,Sector 79,Not approved by RERA,4,Apartment,16.5691713340128,15346692.601096654
19500000.0,Ready to move,1550,12580,2 BHK Apartment in Puri Emerald Bay,Sector 104,Not approved by RERA,2,Apartment,16.785925074816024,19498280.061812907
22900000.0,Under Construction,1605,14300,3 BHK Apartment in M3M M3M Crown,Sector 111,Approved by RERA,3,Apartment,16.94664751219259,22879228.364215467
47000000.0,Ready to move,2295,20479,3 BHK Apartment in Conscient Hines Elevate,Sector 59,Not approved by RERA,3,Apartment,17.665658180950928,47030214.212802954
44000000.0,Ready to move,1990,22110,3 BHK Apartment in M3M Heights,Sector 65,Not approved by RERA,3,Apartment,17.599700214609808,43999999.99999593
3400000.0,Ready to move,1000,3400,3 BHK Apartment,Sector 105,Not approved by RERA,3,Plot,15.039286283703994,3420331.1939776083
20200000.0,Ready to move,1450,13931,2 BHK Apartment in Ambience Lagoon,Sector 24,Not approved by RERA,2,Apartment,16.821193211876384,20060230.22280659
18100000.0,Under Construction,1331,13617,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,16.71142255148467,18634007.729559295
17500000.0,Ready to move,2150,8139,3 BHK Independent Floor,Sector 63,Not approved by RERA,3,Plot,16.677711496036597,17668090.498318106
36400000.0,Ready to move,2145,16969,4 BHK Apartment in Tata Primanti,Sector 72,Not approved by RERA,4,Apartment,17.410079360079497,36428907.74878698
27200000.000000004,Ready to move,2180,12514,4 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Not approved by RERA,4,Apartment,17.11872756803093,27207850.023613304
16000000.0,Ready to move,2900,5517,4 BHK Independent Floor in BPTP Astaire Garden Floors,Sector 70A,Not approved by RERA,4,Floor,16.588099342704055,16060673.853295352
36900000.0,Ready to move,1829,20200,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.423722136111028,36899999.99999862
40400000.0,Ready to move,1828,22101,3 BHK Apartment in M3M Heights,Sector 65,Not approved by RERA,3,Apartment,17.514340367683854,40400000.00000059
37500000.0,Ready to move,3449,10900,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.439851517607305,37525818.28582891
26000000.0,Ready to move,2600,10000,4 BHK Independent Floor in HUDA Plot Sector 57,Sector 57,Not approved by RERA,4,Floor,17.073607134447293,25986859.953029554
154600000.0,Ready to move,6521,23710,4 BHK Independent Floor in B kumar and brothers the passion group,DLF Phase 4,Not approved by RERA,4,Floor,18.8563517005859,152234015.788099
45000000.0,Ready to move,4518,9960,4 BHK Independent Floor,DLF CITY PHASE I,Not approved by RERA,4,Plot,17.622173069956816,45080910.67515134
17100000.0,Ready to move,1385,12356,2 BHK Apartment in Godrej Nature Plus,Sector 33 Sohna,Not approved by RERA,2,Apartment,16.65458907995242,16836513.81298452
38400000.0,Under Construction,1109,34625,3 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,3,Apartment,17.463568043599622,38399999.99999852
7500000.0,Ready to move,950,7894,2 BHK Apartment in Mahindra Aura,Sector 110A,Not approved by RERA,2,Apartment,15.830413711839864,8027355.880635352
18200000.0,Under Construction,1518,12046,3 BHK Apartment in M3M M3M Antalya Hills,Sector 79,Approved by RERA,3,Apartment,16.716932206992077,18200000.000001024
10000000.0,Ready to move,2060,4854,3 BHK Independent Floor,Sector 23 Gurgaon,Not approved by RERA,3,Plot,16.118095750958314,9986323.738797914
28000000.0,Under Construction,1702,16500,4 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,4,Apartment,17.147715103853763,28000000.000000887
51800000.0,Under Construction,2795,18558,3 BHK Apartment in Whiteland The Aspen,Sector 76,Approved by RERA,3,Apartment,17.76290072653473,51797487.91706614
22599999.999999996,Ready to move,1423,15933,3 BHK Apartment in Smart Smart World Gems,Sector 89,Not approved by RERA,3,Apartment,16.933460508490302,22600000.00000156
57600000.0,Ready to move,3844,15000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.86903314302723,57594781.21619932
61500000.0,Ready to move,2864,21500,4 BHK Apartment in Ireo The Grand Arch,Sector 58,Not approved by RERA,4,Apartment,17.93454774903691,61417741.10466483
56000000.0,Under Construction,2150,26046,3 BHK Apartment in Silverglades Hightown Residences,Sector 28,Approved by RERA,3,Apartment,17.840862266556567,56148189.79511477
40199999.99999999,Under Construction,2300,17500,3 BHK Apartment in Puri The Aravallis,Sector 61,Approved by RERA,3,Apartment,17.50937757846487,40199999.999999866
46100000.0,Under Construction,2305,20000,4 BHK Apartment in M3M M3M Crown,Sector 111,Approved by RERA,4,Apartment,17.64632352965885,46108552.95190718
102000000.0,Ready to move,2686,37978,3 BHK Apartment in DLF The Crest,Sector 54,Not approved by RERA,3,Apartment,18.440483381052463,101994734.59933068
49000000.0,Under Construction,1850,26486,3 BHK Independent Floor in Adani Brahma Samsara Vilasa,Sector 63,Approved by RERA,3,Floor,17.707330876483063,49046086.61223143
30000000.0,Ready to move,1430,20979,3 BHK Apartment in DLF Wellington Estate,Sector 53,Not approved by RERA,3,Apartment,17.216707972959764,29917323.419638317
2483000.0,Under Construction,621,4005,2 BHK Apartment in MRG The Meridian,Sector 89,Approved by RERA,2,Apartment,14.724978467228846,2503962.4674245147
16500000.0,Ready to move,1953,8448,3 BHK Apartment in Raheja Atharva,Sector 109,Not approved by RERA,3,Apartment,16.61887099947687,16573710.05234305
11700000.0,Ready to move,1500,7850,2 BHK Apartment in Silverglades The Melia,Sector 35 Sohna,Not approved by RERA,2,Apartment,16.275099485238066,11712187.975967206
24100000.0,Under Construction,2100,11500,3 BHK Apartment in Smart Smartworld One DXP,Sector 113,Approved by RERA,3,Apartment,16.997722439954657,24232896.64766703
44500000.0,Ready to move,3500,12714,4 BHK Independent Floor,DLF Phase 4,Not approved by RERA,4,Plot,17.61099976960838,44529199.88952595
10800000.0,Under Construction,1081,10000,3 BHK Apartment in Signature Global Park 1,Sector 36 Sohna,Approved by RERA,3,Apartment,16.195056784687036,10857757.523848085
19900000.0,Ready to move,2675,7444,4 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,4,Apartment,16.806230339945976,19900000.000001214
21800000.0,Under Construction,1400,15576,3 BHK Apartment in Whiteland Blissville,Sector 76,Approved by RERA,3,Apartment,16.897420573630875,21782800.461064495
11700000.0,Ready to move,2724,4313,4 BHK Apartment in Anant Raj Maceo,Sector 91,Not approved by RERA,4,Apartment,16.275099485238066,11600244.221197426
363000000.0,Under Construction,1650,220000,3 BHK Apartment in M3M Capital,Sector 113,Approved by RERA,3,Apartment,19.709913394983943,363000000.0000311
74900000.0,Under Construction,3800,19736,4 BHK Apartment in DLF The Arbour,Sector 63,Approved by RERA,4,Apartment,18.131664461838582,74911394.63503419
13400000.0,Under Construction,1330,10075,2 BHK Apartment in TATA Housing Development TATA La Vida,Sector 113,Approved by RERA,2,Apartment,16.410765339548004,13535977.109299567
37800000.0,Under Construction,2250,16800,3 BHK Apartment in Puri The Aravallis,Sector 61,Approved by RERA,3,Apartment,17.44781968704484,37723411.810548395
35000000.0,Ready to move,4500,7777,4 BHK Independent Floor,Sushant Lok Phase I Block C,Not approved by RERA,4,Plot,17.370858648025116,34788746.92617613
30400000.0,Ready to move,1507,20212,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.229953199271186,30400000.00000086
39300000.0,Under Construction,2250,17500,3 BHK Apartment in Puri The Aravallis,Sector 61,Approved by RERA,3,Apartment,17.486735102284783,39302484.30882574
28200000.0,Under Construction,1388,20381,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.154832571369333,28198996.454900727
